EJECUCIÓN DE GASTOS ALCALDÍA MUNICIPAL CHIQUIZA Del 01/01/2025 Al 30/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CÓDIGO,DESCRIPCIÓN,ULT. NIVEL,FUENTE,DESCRIPCIÓN FTE.,FTE LEY 715,UNIDAD,SECTOR,PROGRAMA,PRODUCTO,DEPENDENCIA,BPIN,PTO. INICIAL,ADICIÓN,REDUCCIÓN,CRÉDITO,CONTRACRÉDITO,PTO. DEFINITIVO,DISPONIBILIDAD,CANCEL. C.D.P.,REGISTRO,CANCEL. C.R.P.,OBLIGACIONES,CANCEL. O.,PAGOS,SALDO DE APROPIACIÓN,SALDO DISPONIBLE,SALDO COMPROMISOS,SALDO OBLIGACIONES
4333,2.3.1.01.01.001.08.02.05,Prima De Vacaciones -  Transporte - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Banco de maquinaria dotado, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,24,2402,2402125 - Banco de maquinaria dotado,16. ADMINISTRACIÓN CENTRAL,2024152320005,"1,955,287.00",0.00,0.00,0.00,0.00,"1,955,287.00","1,788,742.00",0.00,"1,788,742.00",0.00,"1,788,742.00",0.00,"1,788,742.00","166,545.00",0.00,0.00,0.00
4992,2.3.1.01.01.001.08.02.06,Prima De Vacaciones -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.3.1.19.3,ESTAMPILLA PARA LA JUSTICIA FAMILIAR, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4334,2.3.1.01.01.001.08.02.06,Prima De Vacaciones -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,2024152320009,"5,624,530.00",0.00,0.00,0.00,0.00,"5,624,530.00","1,583,116.00",0.00,"1,583,116.00",0.00,"1,583,116.00",0.00,"1,583,116.00","4,041,414.00",0.00,0.00,0.00
4335,2.3.1.01.01.001.10,VIÁTICOS DE LOS FUNCIONARIOS EN COMISIÓN, No ,NA,N/A,,NA,,,,,,"2,000,000.00",0.00,0.00,0.00,0.00,"2,000,000.00","313,570.00",0.00,"313,570.00",0.00,"313,570.00",0.00,"313,570.00","1,686,430.00",0.00,0.00,0.00
4335,2.3.1.01.01.001.10.01,Viáticos de los funcionarios en comisión  Comisaria de familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.3.1.19.3,ESTAMPILLA PARA LA JUSTICIA FAMILIAR, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,2024152320009,"2,000,000.00",0.00,0.00,0.00,0.00,"2,000,000.00","313,570.00",0.00,"313,570.00",0.00,"313,570.00",0.00,"313,570.00","1,686,430.00",0.00,0.00,0.00
4336,2.3.1.01.02,CONTRIBUCIONES INHERENTES A LA NÓMINA, No ,NA,N/A,,NA,,,,,,"133,346,428.00",0.00,0.00,0.00,0.00,"133,346,428.00","76,788,712.00",0.00,"76,788,712.00",0.00,"76,788,712.00",0.00,"76,788,712.00","56,557,716.00",0.00,0.00,0.00
4337,2.3.1.01.02.001,APORTES A LA SEGURIDAD SOCIAL EN PENSIONES, No ,NA,N/A,,NA,,,,,,"35,591,472.00",0.00,0.00,0.00,0.00,"35,591,472.00","26,431,719.00",0.00,"26,431,719.00",0.00,"26,431,719.00",0.00,"26,431,719.00","9,159,753.00",0.00,0.00,0.00
4337,2.3.1.01.02.001.01,Aportes a la seguridad social en pensiones  - Inclusión Social Y Reconciliación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Inclusión social y productiva para la población en situación de vulnerabilidad - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de acompañamiento familiar y comunitario para la superación de la pobreza, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4103,4103050 - Servicio de acompañamiento familiar y comunitario para la superación de la pobreza,16. ADMINISTRACIÓN CENTRAL,2024152320002,"2,808,072.00",0.00,0.00,0.00,0.00,"2,808,072.00","2,092,811.00",0.00,"2,092,811.00",0.00,"2,092,811.00",0.00,"2,092,811.00","715,261.00",0.00,0.00,0.00
4338,2.3.1.01.02.001.02,"Aportes A La Seguridad Social En Pensiones - Educación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,22,2201,"2201017 - Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.",16. ADMINISTRACIÓN CENTRAL,2024152320011,"6,121,440.00",0.00,0.00,0.00,0.00,"6,121,440.00","4,345,726.00",0.00,"4,345,726.00",0.00,"4,345,726.00",0.00,"4,345,726.00","1,775,714.00",0.00,0.00,0.00
4339,2.3.1.01.02.001.03,Aportes A La Seguridad Social En Pensiones - Cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicios bibliotecarios, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,33,3301,3301085 - Servicios bibliotecarios,16. ADMINISTRACIÓN CENTRAL,2024152320001,"2,808,072.00",0.00,0.00,0.00,0.00,"2,808,072.00","2,092,811.00",0.00,"2,092,811.00",0.00,"2,092,811.00",0.00,"2,092,811.00","715,261.00",0.00,0.00,0.00
4340,2.3.1.01.02.001.04,Aportes A La Seguridad Social En Pensiones -  Justicia Y Del Derecho - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501081 - Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana,16. ADMINISTRACIÓN CENTRAL,2024152320009,"4,035,096.00",0.00,0.00,0.00,0.00,"4,035,096.00","3,182,258.00",0.00,"3,182,258.00",0.00,"3,182,258.00",0.00,"3,182,258.00","852,838.00",0.00,0.00,0.00
4341,2.3.1.01.02.001.05,Aportes A La Seguridad Social En Pensiones -  Transporte - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Banco de maquinaria dotado, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,24,2402,2402125 - Banco de maquinaria dotado,16. ADMINISTRACIÓN CENTRAL,2024152320005,"4,708,800.00",0.00,0.00,0.00,0.00,"4,708,800.00","3,457,228.00",0.00,"3,457,228.00",0.00,"3,457,228.00",0.00,"3,457,228.00","1,251,572.00",0.00,0.00,0.00
4994,2.3.1.01.02.001.06,Aportes A La Seguridad Social En Pensiones -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.3.1.19.3,ESTAMPILLA PARA LA JUSTICIA FAMILIAR, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4342,2.3.1.01.02.001.06,Aportes A La Seguridad Social En Pensiones -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,2024152320009,"15,109,992.00",0.00,0.00,0.00,0.00,"15,109,992.00","11,260,885.00",0.00,"11,260,885.00",0.00,"11,260,885.00",0.00,"11,260,885.00","3,849,107.00",0.00,0.00,0.00
4343,2.3.1.01.02.002,APORTES A LA SEGURIDAD SOCIAL EN SALUD, No ,NA,N/A,,NA,,,,,,"25,210,620.00",0.00,0.00,0.00,0.00,"25,210,620.00","18,788,819.00",0.00,"18,788,819.00",0.00,"18,788,819.00",0.00,"18,788,819.00","6,421,801.00",0.00,0.00,0.00
4343,2.3.1.01.02.002.01,Aportes a la seguridad social en salud -  Inclusión Social Y Reconciliación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Inclusión social y productiva para la población en situación de vulnerabilidad - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de acompañamiento familiar y comunitario para la superación de la pobreza, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4103,4103050 - Servicio de acompañamiento familiar y comunitario para la superación de la pobreza,16. ADMINISTRACIÓN CENTRAL,2024152320002,"1,989,048.00",0.00,0.00,0.00,0.00,"1,989,048.00","1,489,811.00",0.00,"1,489,811.00",0.00,"1,489,811.00",0.00,"1,489,811.00","499,237.00",0.00,0.00,0.00
4344,2.3.1.01.02.002.02,"Aportes A La Seguridad Social En Salud -  Educación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,22,2201,"2201017 - Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.",16. ADMINISTRACIÓN CENTRAL,2024152320011,"4,336,020.00",0.00,0.00,0.00,0.00,"4,336,020.00","3,079,026.00",0.00,"3,079,026.00",0.00,"3,079,026.00",0.00,"3,079,026.00","1,256,994.00",0.00,0.00,0.00
4345,2.3.1.01.02.002.03,Aportes A La Seguridad Social En Salud -  Cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicios bibliotecarios, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,33,3301,3301085 - Servicios bibliotecarios,16. ADMINISTRACIÓN CENTRAL,2024152320001,"1,989,048.00",0.00,0.00,0.00,0.00,"1,989,048.00","1,489,811.00",0.00,"1,489,811.00",0.00,"1,489,811.00",0.00,"1,489,811.00","499,237.00",0.00,0.00,0.00
4346,2.3.1.01.02.002.04,Aportes A La Seguridad Social En Salud -  Justicia Y Del Derecho - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501081 - Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana,16. ADMINISTRACIÓN CENTRAL,2024152320009,"2,858,196.00",0.00,0.00,0.00,0.00,"2,858,196.00","2,264,658.00",0.00,"2,264,658.00",0.00,"2,264,658.00",0.00,"2,264,658.00","593,538.00",0.00,0.00,0.00
4347,2.3.1.01.02.002.05,Aportes A La Seguridad Social En Salud -  Transporte - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Banco de maquinaria dotado, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,24,2402,2402125 - Banco de maquinaria dotado,16. ADMINISTRACIÓN CENTRAL,2024152320005,"3,335,400.00",0.00,0.00,0.00,0.00,"3,335,400.00","2,449,528.00",0.00,"2,449,528.00",0.00,"2,449,528.00",0.00,"2,449,528.00","885,872.00",0.00,0.00,0.00
4995,2.3.1.01.02.002.06,Aportes A La Seguridad Social En Salud -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.3.1.19.3,ESTAMPILLA PARA LA JUSTICIA FAMILIAR, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4348,2.3.1.01.02.002.06,Aportes A La Seguridad Social En Salud -  Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,2024152320009,"10,702,908.00",0.00,0.00,0.00,0.00,"10,702,908.00","8,015,985.00",0.00,"8,015,985.00",0.00,"8,015,985.00",0.00,"8,015,985.00","2,686,923.00",0.00,0.00,0.00
4349,2.3.1.01.02.003,APORTES DE CESANTÍAS, No ,NA,N/A,,NA,,,,,,"34,633,040.00",0.00,0.00,0.00,0.00,"34,633,040.00","6,686,474.00",0.00,"6,686,474.00",0.00,"6,686,474.00",0.00,"6,686,474.00","27,946,566.00",0.00,0.00,0.00
4349,2.3.1.01.02.003.01,Aportes de cesantías -  Inclusión Social Y Reconciliación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Inclusión social y productiva para la población en situación de vulnerabilidad - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de acompañamiento familiar y comunitario para la superación de la pobreza, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4103,4103050 - Servicio de acompañamiento familiar y comunitario para la superación de la pobreza,16. ADMINISTRACIÓN CENTRAL,2024152320002,"2,810,841.00",0.00,0.00,0.00,0.00,"2,810,841.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,810,841.00",0.00,0.00,0.00
4350,2.3.1.01.02.003.02,"Aportes De Cesantías -  Educación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,22,2201,"2201017 - Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.",16. ADMINISTRACIÓN CENTRAL,2024152320011,"6,239,454.00",0.00,0.00,0.00,0.00,"6,239,454.00","1,992,836.00",0.00,"1,992,836.00",0.00,"1,992,836.00",0.00,"1,992,836.00","4,246,618.00",0.00,0.00,0.00
4351,2.3.1.01.02.003.03,Aportes De Cesantías -  Cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicios bibliotecarios, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,33,3301,3301085 - Servicios bibliotecarios,16. ADMINISTRACIÓN CENTRAL,2024152320001,"2,810,841.00",0.00,0.00,0.00,0.00,"2,810,841.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,810,841.00",0.00,0.00,0.00
4352,2.3.1.01.02.003.04,Aportes De Cesantías -  Justicia Y Del Derecho - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501081 - Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana,16. ADMINISTRACIÓN CENTRAL,2024152320009,"3,796,773.00",0.00,0.00,0.00,0.00,"3,796,773.00","198,428.00",0.00,"198,428.00",0.00,"198,428.00",0.00,"198,428.00","3,598,345.00",0.00,0.00,0.00
4353,2.3.1.01.02.003.05,Aportes De Cesantías -  Transporte - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Banco de maquinaria dotado, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,24,2402,2402125 - Banco de maquinaria dotado,16. ADMINISTRACIÓN CENTRAL,2024152320005,"4,757,570.00",0.00,0.00,0.00,0.00,"4,757,570.00","4,495,210.00",0.00,"4,495,210.00",0.00,"4,495,210.00",0.00,"4,495,210.00","262,360.00",0.00,0.00,0.00
4354,2.3.1.01.02.003.06,Aportes De Cesantías - Comisaria De Familia - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia, Si ,1.2.3.1.19.3,ESTAMPILLA PARA LA JUSTICIA FAMILIAR, ,U1,45,4501,4501082 - Servicio de apoyo para la atención especializada e interdisciplinaria en las comisarias de familia,16. ADMINISTRACIÓN CENTRAL,2024152320009,"14,217,561.00",0.00,0.00,0.00,0.00,"14,217,561.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"14,217,561.00",0.00,0.00,0.00
4355,2.3.1.01.02.004,APORTES A CAJAS DE COMPENSACIÓN FAMILIAR, No ,NA,N/A,,NA,,,,,,"12,001,160.00",0.00,0.00,0.00,0.00,"12,001,160.00","8,740,600.00",0.00,"8,740,600.00",0.00,"8,740,600.00",0.00,"8,740,600.00","3,260,560.00",0.00,0.00,0.00
4355,2.3.1.01.02.004.01,Aportes a cajas de compensación familiar -  Inclusión Social Y Reconciliación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Inclusión Social Y Reconciliación - PROG: Inclusión social y productiva para la población en situación de vulnerabilidad - SUBP: Intersubsectorial Desarrollo Social - PROD: Servicio de acompañamiento familiar y comunitario para la superación de la pobreza, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,41,4103,4103050 - Servicio de acompañamiento familiar y comunitario para la superación de la pobreza,16. ADMINISTRACIÓN CENTRAL,2024152320002,"936,022.00",0.00,0.00,0.00,0.00,"936,022.00","689,500.00",0.00,"689,500.00",0.00,"689,500.00",0.00,"689,500.00","246,522.00",0.00,0.00,0.00
4356,2.3.1.01.02.004.02,"Aportes A Cajas De Compensación Familiar -  Educación - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,22,2201,"2201017 - Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.",16. ADMINISTRACIÓN CENTRAL,2024152320011,"2,040,480.00",0.00,0.00,0.00,0.00,"2,040,480.00","1,449,700.00",0.00,"1,449,700.00",0.00,"1,449,700.00",0.00,"1,449,700.00","590,780.00",0.00,0.00,0.00
4357,2.3.1.01.02.004.03,Aportes A Cajas De Compensación Familiar -  Cultura - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Promoción y acceso efectivo a procesos culturales y artísticos - SUBP: Arte y cultura - PROD: Servicios bibliotecarios, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,33,3301,3301085 - Servicios bibliotecarios,16. ADMINISTRACIÓN CENTRAL,2024152320001,"936,022.00",0.00,0.00,0.00,0.00,"936,022.00","689,500.00",0.00,"689,500.00",0.00,"689,500.00",0.00,"689,500.00","246,522.00",0.00,0.00,0.00
4358,2.3.1.01.02.004.04,Aportes A Cajas De Compensación Familiar - Justicia Y Del Derecho - DEP: ADMINISTRACIÓN CENTRAL - SEC: Gobierno Territorial - PROG: Fortalecimiento de la convivencia y la seguridad ciudadana - SUBP: Intersubsectorial Gobierno - PROD: Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,45,4501,4501081 - Servicio de apoyo para la atención de contravenciones y solución de conflictos de convivencia ciudadana,16. ADMINISTRACIÓN CENTRAL,2024152320009,"1,345,032.00",0.00,0.00,0.00,0.00,"1,345,032.00","1,049,200.00",0.00,"1,049,200.00",0.00,"1,049,200.00",0.00,"1,049,200.00","295,832.00",0.00,0.00,0.00
4359,2.3.1.01.02.004.05,Aportes A Cajas De Compensación Familiar - Transporte - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Banco de maquinaria dotado, Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,24,2402,2402125 - Banco de maquinaria dotado,16. ADMINISTRACIÓN CENTRAL,2024152320005,"1,706,940.00",0.00,0.00,0.00,0.00,"1,706,940.00","1,152,800.00",0.00,"1,152,800.00",0.00,"1,152,800.00",0.00,"1,152,800.00","554,140.00",0.00,0.00,0.00
